Id Commande,Id client,Categorie,Article,Prix unitaire,Quantité,Depense totale,Methode de paiement,Lieu,Date de commande
TXN_2712384,Client_17,Meubles,Article_20_MEU,33.5,6.0,201.0,Portefeuille electronique,En ligne,2023-07-30
TXN_4865362,Client_18,Bouchers,Article_2_BOU,6.5,5.0,32.5,Carte de credit,En ligne,2022-01-30
TXN_2828079,Client_24,Nourriture,Article_25_NOUR,41.0,7.0,287.0,Espèce,En magasin,2023-01-05
TXN_2393460,Client_04,Nourriture,Article_11_NOUR,20.0,2.0,40.0,Portefeuille electronique,En magasin,2022-05-11
TXN_9413455,Client_21,Bouchers,Article_23_BOU,38.0,9.0,342.0,Carte de credit,En magasin,2023-03-26
TXN_5849592,Client_01,Boissons,Article_7_BOI,14.0,2.0,28.0,Carte de credit,En ligne,2024-05-17
TXN_7856927,Client_10,Patisserie,Article_6_PAT,12.5,6.0,75.0,Portefeuille electronique,En ligne,2022-02-19
TXN_1419872,Client_11,Meubles,inconnu,9.5,0.0,0.0,Portefeuille electronique,En ligne,2022-06-04
TXN_1175726,Client_01,Produit laitier,Article_11_LAIT,20.0,2.0,40.0,Portefeuille electronique,En ligne,2024-07-08
TXN_1929355,Client_14,Patisserie,Article_23_PAT,38.0,5.0,190.0,Espèce,En ligne,2024-10-22
TXN_4047279,Client_09,Appareil menager electrique,inconnu,0.0,1.0,36.5,Carte de credit,En magasin,2024-07-08
TXN_2909351,Client_11,Produit laitier,inconnu,20.0,0.0,0.0,Espèce,En magasin,2024-08-14
TXN_4128346,Client_14,Boissons,inconnu,0.0,3.0,42.0,Espèce,En magasin,2024-01-31
TXN_3915802,Client_04,Appareil menager electrique,inconnu,0.0,2.0,76.0,Espèce,En ligne,2023-01-12
TXN_4380075,Client_25,Meubles,Article_16_MEU,27.5,10.0,275.0,Espèce,En ligne,2023-07-17
TXN_6002055,Client_16,Produit laitier,inconnu,0.0,1.0,17.0,Portefeuille electronique,En magasin,2022-03-20
TXN_6330122,Client_10,Bouchers,Article_12_BOU,21.5,9.0,193.5,Espèce,En ligne,2022-01-20
TXN_4515512,Client_11,Appareil menager electrique,Article_20_ELEC,33.5,5.0,167.5,Carte de credit,En ligne,2024-09-25
TXN_3513914,Client_20,Ordinateurs et accessoires electriques,Article_12_ORDI,21.5,6.0,129.0,Portefeuille electronique,En ligne,2025-01-11
TXN_4703736,Client_16,Produit laitier,inconnu,0.0,4.0,62.0,Portefeuille electronique,En ligne,2023-05-27
TXN_2984723,Client_06,Boissons,Article_16_BOI,27.5,2.0,55.0,Portefeuille electronique,En ligne,2022-06-13
TXN_5147079,Client_07,Nourriture,Article_16_NOUR,27.5,4.0,110.0,Espèce,En magasin,2024-06-20
TXN_4683473,Client_10,Patisserie,Article_15_PAT,26.0,9.0,234.0,Carte de credit,En ligne,2023-04-08
TXN_7283902,Client_23,Boissons,Article_21_BOI,35.0,5.0,175.0,Espèce,En magasin,2024-06-28
TXN_3968072,Client_07,Patisserie,Article_12_PAT,21.5,6.0,129.0,Espèce,En ligne,2024-11-19
TXN_6547993,Client_25,Nourriture,Article_11_NOUR,20.0,9.0,180.0,Portefeuille electronique,En ligne,2023-01-25
TXN_9571910,Client_07,Appareil menager electrique,Article_8_ELEC,15.5,6.0,93.0,Espèce,En magasin,2023-10-24
TXN_5744845,Client_18,Produit laitier,Article_6_LAIT,12.5,3.0,37.5,Carte de credit,En magasin,2024-11-14
TXN_4276894,Client_07,Patisserie,Article_20_PAT,33.5,3.0,100.5,Espèce,En ligne,2023-03-19
TXN_4691472,Client_07,Ordinateurs et accessoires electriques,Article_20_ORDI,33.5,10.0,335.0,Portefeuille electronique,En ligne,2022-07-23
TXN_9896775,Client_10,Nourriture,Article_3_NOUR,8.0,3.0,24.0,Espèce,En ligne,2022-08-16
TXN_3349848,Client_13,Bouchers,Article_13_BOU,23.0,1.0,23.0,Carte de credit,En magasin,2023-06-08
TXN_9696593,Client_02,Boissons,Article_2_BOI,6.5,4.0,26.0,Espèce,En ligne,2022-03-22
TXN_1157208,Client_04,Bouchers,Article_25_BOU,41.0,5.0,205.0,Espèce,En ligne,2022-07-07
TXN_5520149,Client_13,Patisserie,Article_4_PAT,9.5,7.0,66.5,Portefeuille electronique,En ligne,2023-12-18
TXN_1045345,Client_24,Appareil menager electrique,Article_4_ELEC,9.5,4.0,38.0,Carte de credit,En ligne,2023-12-18
TXN_4248793,Client_23,Produit laitier,Article_22_LAIT,36.5,3.0,109.5,Espèce,En ligne,2024-01-13
TXN_7071653,Client_21,Ordinateurs et accessoires electriques,Article_15_ORDI,26.0,6.0,156.0,Portefeuille electronique,En ligne,2023-12-13
TXN_8149206,Client_05,Produit laitier,Article_6_LAIT,12.5,2.0,25.0,Espèce,En magasin,2024-11-15
TXN_8294650,Client_08,Ordinateurs et accessoires electriques,Article_13_ORDI,23.0,8.0,184.0,Espèce,En ligne,2023-11-18
TXN_7179907,Client_22,Nourriture,inconnu,0.0,10.0,245.0,Espèce,En ligne,2022-07-23
TXN_9587085,Client_15,Meubles,Article_1_MEU,5.0,5.0,25.0,Espèce,En magasin,2023-12-01
TXN_3106778,Client_17,Nourriture,Article_15_NOUR,26.0,1.0,26.0,Carte de credit,En magasin,2024-09-06
TXN_3827330,Client_16,Ordinateurs et accessoires electriques,Article_13_ORDI,23.0,9.0,207.0,Espèce,En magasin,2022-02-24
TXN_7588123,Client_05,Appareil menager electrique,Article_16_ELEC,27.5,9.0,247.5,Portefeuille electronique,En ligne,2022-04-03
TXN_1334624,Client_19,Patisserie,Article_12_PAT,21.5,2.0,43.0,Espèce,En ligne,2022-05-21
TXN_1403662,Client_13,Nourriture,Article_20_NOUR,33.5,8.0,268.0,Espèce,En magasin,2024-11-16
TXN_5962064,Client_21,Nourriture,Article_2_NOUR,6.5,1.0,6.5,Portefeuille electronique,En magasin,2022-11-08
TXN_9167311,Client_01,Ordinateurs et accessoires electriques,Article_5_ORDI,11.0,4.0,44.0,Espèce,En magasin,2024-10-03
TXN_9994084,Client_24,Nourriture,Article_22_NOUR,36.5,4.0,146.0,Carte de credit,En ligne,2022-02-17
TXN_3225013,Client_13,Bouchers,Article_2_BOU,6.5,6.0,39.0,Portefeuille electronique,En magasin,2023-07-10
TXN_9120971,Client_08,Bouchers,Article_6_BOU,12.5,9.0,112.5,Espèce,En magasin,2022-07-25
TXN_9999729,Client_15,Bouchers,Article_23_BOU,38.0,5.0,190.0,Espèce,En magasin,2022-10-28
TXN_5683061,Client_02,Appareil menager electrique,Article_15_ELEC,26.0,8.0,208.0,Carte de credit,En magasin,2022-05-27
TXN_5501865,Client_21,Boissons,Article_10_BOI,18.5,10.0,185.0,Portefeuille electronique,En magasin,2022-02-20
TXN_4699940,Client_17,Appareil menager electrique,Article_25_ELEC,41.0,4.0,164.0,Espèce,En magasin,2022-01-19
TXN_1674512,Client_21,Appareil menager electrique,Article_23_ELEC,38.0,1.0,38.0,Espèce,En ligne,2024-01-04
TXN_9618826,Client_05,Bouchers,Article_24_BOU,39.5,1.0,39.5,Portefeuille electronique,En magasin,2024-03-12
TXN_3734062,Client_07,Nourriture,Article_12_NOUR,21.5,8.0,172.0,Portefeuille electronique,En magasin,2023-07-10
TXN_8628417,Client_09,Meubles,inconnu,0.0,5.0,47.5,Portefeuille electronique,En magasin,2022-10-09
TXN_8105362,Client_15,Meubles,Article_25_MEU,41.0,9.0,369.0,Portefeuille electronique,En ligne,2022-06-05
TXN_7636962,Client_07,Patisserie,Article_20_PAT,33.5,9.0,301.5,Carte de credit,En ligne,2022-08-24
TXN_8596178,Client_04,Meubles,Article_8_MEU,15.5,2.0,31.0,Portefeuille electronique,En magasin,2022-10-25
TXN_3480896,Client_11,Boissons,Article_17_BOI,29.0,4.0,116.0,Portefeuille electronique,En ligne,2024-09-17
TXN_8155856,Client_02,Meubles,Article_20_MEU,33.5,8.0,268.0,Espèce,En ligne,2024-11-20
TXN_8543627,Client_23,Appareil menager electrique,Article_12_ELEC,21.5,6.0,129.0,Carte de credit,En ligne,2022-06-24
TXN_5964540,Client_19,Produit laitier,Article_13_LAIT,23.0,5.0,115.0,Carte de credit,En ligne,2023-07-22
TXN_5138320,Client_21,Bouchers,Article_19_BOU,32.0,8.0,256.0,Carte de credit,En magasin,2024-08-19
TXN_8291928,Client_02,Nourriture,Article_9_NOUR,17.0,10.0,170.0,Carte de credit,En magasin,2024-09-18
TXN_2578245,Client_22,Appareil menager electrique,Article_22_ELEC,36.5,6.0,219.0,Espèce,En magasin,2022-09-05
TXN_1435751,Client_19,Bouchers,Article_6_BOU,12.5,8.0,100.0,Espèce,En ligne,2024-10-11
TXN_8552795,Client_06,Boissons,Article_25_BOI,41.0,6.0,246.0,Portefeuille electronique,En ligne,2022-02-21
TXN_1701594,Client_01,Produit laitier,Article_6_LAIT,12.5,6.0,75.0,Carte de credit,En ligne,2022-01-15
TXN_9301691,Client_12,Meubles,Article_23_MEU,38.0,4.0,152.0,Espèce,En ligne,2023-04-29
TXN_2038677,Client_23,Bouchers,Article_15_BOU,26.0,7.0,182.0,Portefeuille electronique,En ligne,2022-12-28
TXN_7051038,Client_25,Patisserie,Article_18_PAT,30.5,4.0,122.0,Espèce,En magasin,2023-01-19
TXN_5452486,Client_13,Appareil menager electrique,inconnu,0.0,2.0,76.0,Carte de credit,En magasin,2023-10-22
TXN_6871367,Client_08,Appareil menager electrique,Article_6_ELEC,12.5,3.0,37.5,Espèce,En ligne,2023-09-02
TXN_5532395,Client_21,Nourriture,Article_14_NOUR,24.5,7.0,171.5,Espèce,En ligne,2024-12-21
TXN_8750639,Client_21,Ordinateurs et accessoires electriques,Article_2_ORDI,6.5,10.0,65.0,Carte de credit,En ligne,2024-06-14
TXN_3639113,Client_12,Appareil menager electrique,Article_10_ELEC,18.5,1.0,18.5,Portefeuille electronique,En ligne,2023-04-19
TXN_2496499,Client_06,Patisserie,Article_3_PAT,8.0,2.0,16.0,Carte de credit,En magasin,2023-12-25
TXN_7805723,Client_10,Produit laitier,Article_23_LAIT,38.0,2.0,76.0,Portefeuille electronique,En magasin,2024-09-15
TXN_9261462,Client_16,Patisserie,Article_24_PAT,39.5,6.0,237.0,Carte de credit,En magasin,2022-02-01
TXN_3845008,Client_16,Appareil menager electrique,Article_20_ELEC,33.5,3.0,100.5,Espèce,En ligne,2024-06-05
TXN_4852804,Client_02,Appareil menager electrique,Article_25_ELEC,41.0,8.0,328.0,Carte de credit,En ligne,2022-04-15
TXN_4782711,Client_20,Appareil menager electrique,inconnu,11.0,0.0,0.0,Portefeuille electronique,En magasin,2022-05-17
TXN_9861694,Client_10,Boissons,Article_20_BOI,33.5,2.0,67.0,Portefeuille electronique,En magasin,2023-08-01
TXN_5651502,Client_05,Produit laitier,Article_13_LAIT,23.0,6.0,138.0,Espèce,En magasin,2024-04-20
TXN_4611340,Client_21,Meubles,Article_12_MEU,21.5,1.0,21.5,Espèce,En magasin,2023-06-08
TXN_2619807,Client_21,Bouchers,Article_13_BOU,23.0,8.0,184.0,Espèce,En magasin,2024-03-21
TXN_7472702,Client_08,Nourriture,Article_3_NOUR,8.0,6.0,48.0,Espèce,En ligne,2024-07-14
TXN_5486882,Client_01,Produit laitier,Article_19_LAIT,32.0,7.0,224.0,Espèce,En magasin,2022-05-06
TXN_5634676,Client_18,Appareil menager electrique,Article_24_ELEC,39.5,6.0,237.0,Espèce,En ligne,2023-05-25
TXN_6932205,Client_07,Ordinateurs et accessoires electriques,Article_14_ORDI,24.5,6.0,147.0,Carte de credit,En ligne,2022-03-15
TXN_7898832,Client_13,Produit laitier,Article_17_LAIT,29.0,6.0,174.0,Espèce,En ligne,2022-01-04
TXN_8297438,Client_05,Meubles,Article_24_MEU,39.5,3.0,118.5,Espèce,En magasin,2023-05-31
TXN_7194488,Client_13,Bouchers,Article_21_BOU,35.0,1.0,35.0,Carte de credit,En magasin,2023-05-13
TXN_5465898,Client_14,Ordinateurs et accessoires electriques,Article_8_ORDI,15.5,9.0,139.5,Espèce,En ligne,2024-12-26
TXN_8878406,Client_12,Patisserie,Article_17_PAT,29.0,9.0,261.0,Portefeuille electronique,En ligne,2022-12-18
TXN_8890901,Client_17,Meubles,Article_2_MEU,6.5,6.0,39.0,Carte de credit,En ligne,2023-09-07
TXN_1440274,Client_01,Meubles,Article_20_MEU,33.5,6.0,201.0,Portefeuille electronique,En magasin,2023-11-24
TXN_2701654,Client_21,Ordinateurs et accessoires electriques,inconnu,0.0,1.0,35.0,Carte de credit,En magasin,2022-01-06
TXN_4721081,Client_22,Boissons,Article_12_BOI,21.5,6.0,129.0,Espèce,En magasin,2024-01-08
TXN_5387960,Client_13,Patisserie,Article_8_PAT,15.5,6.0,93.0,Portefeuille electronique,En ligne,2022-04-26
TXN_1230793,Client_10,Ordinateurs et accessoires electriques,Article_7_ORDI,14.0,4.0,56.0,Carte de credit,En magasin,2024-06-28
TXN_4601780,Client_10,Produit laitier,Article_16_LAIT,27.5,7.0,192.5,Carte de credit,En magasin,2022-11-06
TXN_4953220,Client_08,Boissons,Article_5_BOI,11.0,9.0,99.0,Portefeuille electronique,En magasin,2022-01-30
TXN_7689893,Client_10,Bouchers,Article_7_BOU,14.0,4.0,56.0,Portefeuille electronique,En magasin,2022-03-08
TXN_8771271,Client_15,Ordinateurs et accessoires electriques,Article_19_ORDI,32.0,8.0,256.0,Carte de credit,En ligne,2023-01-26
TXN_6992751,Client_19,Produit laitier,Article_22_LAIT,36.5,3.0,109.5,Carte de credit,En magasin,2024-01-25
TXN_7119526,Client_06,Boissons,Article_16_BOI,27.5,10.0,275.0,Carte de credit,En ligne,2024-11-15
TXN_8866842,Client_11,Ordinateurs et accessoires electriques,Article_14_ORDI,24.5,10.0,245.0,Espèce,En magasin,2023-04-01
TXN_3349989,Client_07,Produit laitier,Article_18_LAIT,30.5,7.0,213.5,Espèce,En ligne,2023-09-16
TXN_9522195,Client_19,Nourriture,Article_3_NOUR,8.0,3.0,24.0,Carte de credit,En magasin,2023-11-21
TXN_3516808,Client_25,Boissons,Article_3_BOI,8.0,9.0,72.0,Portefeuille electronique,En ligne,2023-10-20
TXN_9659189,Client_13,Ordinateurs et accessoires electriques,inconnu,33.5,0.0,0.0,Carte de credit,En ligne,2024-06-20
TXN_1742095,Client_13,Patisserie,Article_13_PAT,23.0,5.0,115.0,Carte de credit,En ligne,2024-08-22
TXN_7866322,Client_20,Boissons,Article_9_BOI,17.0,9.0,153.0,Espèce,En ligne,2022-09-11
TXN_3745364,Client_21,Boissons,Article_18_BOI,30.5,4.0,122.0,Carte de credit,En magasin,2022-02-23
TXN_1738985,Client_22,Nourriture,Article_5_NOUR,11.0,5.0,55.0,Espèce,En magasin,2022-01-14
TXN_1208593,Client_21,Patisserie,inconnu,20.0,0.0,0.0,Carte de credit,En magasin,2022-11-19
TXN_8738852,Client_22,Boissons,Article_8_BOI,15.5,8.0,124.0,Portefeuille electronique,En magasin,2022-03-30
TXN_6657037,Client_08,Nourriture,Article_20_NOUR,33.5,2.0,67.0,Espèce,En ligne,2022-04-14
TXN_4249164,Client_09,Appareil menager electrique,Article_2_ELEC,6.5,8.0,52.0,Portefeuille electronique,En magasin,2024-06-07
TXN_5347448,Client_18,Patisserie,Article_5_PAT,11.0,8.0,88.0,Carte de credit,En magasin,2022-08-29
TXN_5557970,Client_11,Nourriture,Article_13_NOUR,23.0,10.0,230.0,Espèce,En ligne,2024-08-16
TXN_4349260,Client_10,Nourriture,Article_13_NOUR,23.0,4.0,92.0,Portefeuille electronique,En magasin,2024-12-10
TXN_8501609,Client_16,Produit laitier,Article_22_LAIT,36.5,9.0,328.5,Carte de credit,En ligne,2022-11-29
TXN_3471235,Client_07,Nourriture,Article_22_NOUR,36.5,6.0,219.0,Espèce,En magasin,2023-01-26
TXN_4430201,Client_25,Meubles,Article_12_MEU,21.5,4.0,86.0,Carte de credit,En magasin,2023-11-03
TXN_7112426,Client_01,Meubles,Article_15_MEU,26.0,8.0,208.0,Espèce,En magasin,2023-04-07
TXN_6660227,Client_25,Ordinateurs et accessoires electriques,Article_5_ORDI,11.0,1.0,11.0,Carte de credit,En magasin,2022-04-18
TXN_4840405,Client_19,Appareil menager electrique,Article_9_ELEC,17.0,4.0,68.0,Portefeuille electronique,En magasin,2023-02-05
TXN_6405052,Client_07,Nourriture,Article_14_NOUR,24.5,9.0,220.5,Portefeuille electronique,En ligne,2023-06-14
TXN_7164174,Client_21,Nourriture,Article_12_NOUR,21.5,1.0,21.5,Portefeuille electronique,En ligne,2022-03-17
TXN_2794565,Client_17,Boissons,inconnu,24.5,0.0,0.0,Carte de credit,En magasin,2023-03-11
TXN_5127072,Client_18,Appareil menager electrique,inconnu,33.5,0.0,0.0,Carte de credit,En magasin,2023-09-21
TXN_2324445,Client_13,Ordinateurs et accessoires electriques,Article_16_ORDI,27.5,10.0,275.0,Espèce,En magasin,2024-04-25
TXN_4467718,Client_04,Nourriture,Article_14_NOUR,24.5,1.0,24.5,Espèce,En magasin,2022-07-28
TXN_9938453,Client_21,Bouchers,Article_8_BOU,15.5,4.0,62.0,Espèce,En ligne,2022-09-09
TXN_3455359,Client_06,Patisserie,Article_14_PAT,24.5,10.0,245.0,Espèce,En ligne,2023-10-01
TXN_9017855,Client_09,Produit laitier,Article_4_LAIT,9.5,6.0,57.0,Carte de credit,En ligne,2023-09-10
TXN_1297992,Client_11,Produit laitier,Article_5_LAIT,11.0,3.0,33.0,Portefeuille electronique,En magasin,2022-06-28
TXN_3935581,Client_07,Nourriture,inconnu,0.0,10.0,80.0,Portefeuille electronique,En magasin,2024-05-13
TXN_3216677,Client_17,Ordinateurs et accessoires electriques,Article_11_ORDI,20.0,9.0,180.0,Carte de credit,En magasin,2022-06-21
TXN_6968520,Client_21,Appareil menager electrique,Article_20_ELEC,33.5,7.0,234.5,Carte de credit,En ligne,2024-01-27
TXN_3774181,Client_13,Meubles,Article_8_MEU,15.5,2.0,31.0,Portefeuille electronique,En magasin,2022-05-01
TXN_1004284,Client_15,Produit laitier,Article_25_LAIT,41.0,3.0,123.0,Espèce,En ligne,2023-09-25
TXN_3394209,Client_07,Meubles,Article_8_MEU,15.5,3.0,46.5,Portefeuille electronique,En ligne,2024-07-09
TXN_2369635,Client_09,Patisserie,Article_14_PAT,24.5,3.0,73.5,Espèce,En ligne,2023-11-16
TXN_3422782,Client_24,Ordinateurs et accessoires electriques,Article_5_ORDI,11.0,1.0,11.0,Espèce,En magasin,2022-07-18
TXN_9582745,Client_06,Meubles,Article_2_MEU,6.5,6.0,39.0,Espèce,En ligne,2022-03-16
TXN_5612604,Client_03,Boissons,Article_7_BOI,14.0,5.0,70.0,Portefeuille electronique,En ligne,2024-08-23
TXN_6641377,Client_06,Bouchers,Article_18_BOU,30.5,8.0,244.0,Espèce,En ligne,2023-12-11
TXN_7186220,Client_17,Meubles,Article_7_MEU,14.0,5.0,70.0,Espèce,En ligne,2024-07-18
TXN_8493772,Client_18,Bouchers,Article_6_BOU,12.5,8.0,100.0,Carte de credit,En ligne,2023-09-04
TXN_9964258,Client_23,Appareil menager electrique,Article_6_ELEC,12.5,7.0,87.5,Portefeuille electronique,En ligne,2022-09-17
TXN_7611850,Client_19,Boissons,Article_2_BOI,6.5,4.0,26.0,Portefeuille electronique,En ligne,2023-06-22
TXN_6315393,Client_04,Meubles,Article_15_MEU,26.0,9.0,234.0,Carte de credit,En magasin,2022-08-10
TXN_9816328,Client_01,Bouchers,Article_7_BOU,14.0,2.0,28.0,Portefeuille electronique,En ligne,2024-08-27
TXN_9065992,Client_16,Appareil menager electrique,Article_24_ELEC,39.5,8.0,316.0,Portefeuille electronique,En ligne,2024-02-12
TXN_5728893,Client_23,Patisserie,Article_23_PAT,38.0,10.0,380.0,Espèce,En ligne,2023-09-01
TXN_4603497,Client_04,Produit laitier,Article_23_LAIT,38.0,8.0,304.0,Portefeuille electronique,En magasin,2022-10-28
TXN_3088457,Client_16,Patisserie,Article_11_PAT,20.0,8.0,160.0,Portefeuille electronique,En magasin,2023-04-27
TXN_4581110,Client_25,Nourriture,Article_22_NOUR,36.5,9.0,328.5,Portefeuille electronique,En ligne,2024-06-16
TXN_4899333,Client_08,Produit laitier,Article_23_LAIT,38.0,6.0,228.0,Espèce,En ligne,2023-08-06
TXN_3810083,Client_14,Produit laitier,Article_16_LAIT,27.5,1.0,27.5,Carte de credit,En ligne,2022-05-11
TXN_3243252,Client_25,Appareil menager electrique,Article_20_ELEC,33.5,1.0,33.5,Carte de credit,En ligne,2024-02-15
TXN_2298172,Client_23,Ordinateurs et accessoires electriques,Article_2_ORDI,6.5,9.0,58.5,Carte de credit,En ligne,2023-11-10
TXN_8389190,Client_12,Meubles,Article_4_MEU,9.5,10.0,95.0,Espèce,En magasin,2024-09-28
TXN_8889522,Client_21,Produit laitier,inconnu,12.5,0.0,0.0,Espèce,En ligne,2023-09-21
TXN_1543500,Client_20,Patisserie,Article_23_PAT,38.0,1.0,38.0,Carte de credit,En magasin,2022-10-17
TXN_8921373,Client_23,Bouchers,Article_21_BOU,35.0,9.0,315.0,Portefeuille electronique,En ligne,2022-08-24
TXN_7053696,Client_18,Appareil menager electrique,Article_12_ELEC,21.5,1.0,21.5,Portefeuille electronique,En magasin,2024-08-14
TXN_6541492,Client_14,Appareil menager electrique,Article_11_ELEC,20.0,4.0,80.0,Espèce,En magasin,2023-05-02
TXN_6614992,Client_21,Meubles,Article_16_MEU,27.5,6.0,165.0,Espèce,En ligne,2023-12-20
TXN_8540228,Client_11,Patisserie,Article_13_PAT,23.0,4.0,92.0,Portefeuille electronique,En magasin,2024-05-12
TXN_3701394,Client_06,Produit laitier,inconnu,20.0,0.0,0.0,Portefeuille electronique,En ligne,2022-07-28
TXN_8576039,Client_20,Produit laitier,Article_16_LAIT,27.5,2.0,55.0,Portefeuille electronique,En ligne,2024-08-20
TXN_2956326,Client_09,Ordinateurs et accessoires electriques,Article_7_ORDI,14.0,7.0,98.0,Espèce,En magasin,2024-03-25
TXN_4057105,Client_18,Nourriture,Article_9_NOUR,17.0,1.0,17.0,Espèce,En magasin,2023-04-19
TXN_7622517,Client_02,Appareil menager electrique,Article_8_ELEC,15.5,1.0,15.5,Carte de credit,En magasin,2022-04-15
TXN_4452945,Client_13,Appareil menager electrique,Article_13_ELEC,23.0,7.0,161.0,Portefeuille electronique,En ligne,2024-11-20
TXN_8929732,Client_17,Meubles,Article_5_MEU,11.0,9.0,99.0,Carte de credit,En magasin,2022-05-30
TXN_7872818,Client_25,Patisserie,Article_8_PAT,15.5,8.0,124.0,Carte de credit,En magasin,2024-12-21
TXN_4786065,Client_16,Patisserie,Article_12_PAT,21.5,5.0,107.5,Carte de credit,En magasin,2023-10-24
TXN_2503594,Client_06,Appareil menager electrique,Article_8_ELEC,15.5,3.0,46.5,Carte de credit,En ligne,2023-04-09
TXN_3794764,Client_17,Bouchers,Article_21_BOU,35.0,8.0,280.0,Carte de credit,En ligne,2023-09-14
TXN_1243748,Client_25,Ordinateurs et accessoires electriques,Article_2_ORDI,6.5,3.0,19.5,Carte de credit,En ligne,2023-05-23
TXN_7160397,Client_21,Patisserie,Article_19_PAT,32.0,6.0,192.0,Espèce,En magasin,2024-01-23
TXN_4738336,Client_18,Produit laitier,inconnu,24.5,0.0,0.0,Espèce,En ligne,2023-03-05
TXN_9344133,Client_13,Boissons,Article_15_BOI,26.0,2.0,52.0,Espèce,En ligne,2024-03-27
TXN_5500210,Client_14,Appareil menager electrique,Article_16_ELEC,27.5,9.0,247.5,Carte de credit,En ligne,2022-01-23
TXN_6622369,Client_04,Bouchers,Article_5_BOU,11.0,7.0,77.0,Carte de credit,En ligne,2023-10-08
TXN_1075886,Client_14,Meubles,Article_3_MEU,8.0,4.0,32.0,Portefeuille electronique,En ligne,2024-08-21
TXN_6307499,Client_22,Appareil menager electrique,inconnu,33.5,0.0,0.0,Carte de credit,En magasin,2023-06-22
TXN_8746397,Client_09,Produit laitier,Article_11_LAIT,20.0,3.0,60.0,Portefeuille electronique,En ligne,2022-11-14
TXN_8332750,Client_12,Ordinateurs et accessoires electriques,Article_12_ORDI,21.5,1.0,21.5,Portefeuille electronique,En magasin,2022-12-27
